Links,Imagenes,,Temporada,Color,Estilo,Estampado,Escote,Longitud_manga,Corte,Material,Precio,Ventas
https://www.shein.com.mx/SHEIN-MOD-Floral-Print-Lace-Up-Front-Cami-Lace-Patchwork-Bow-Embellished-Bust-Cup-Long-Dress-p-18090072.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/07/20/1689818836b1678b4d0fdfbc3e3302fbbb58ee64e1_thumbnail_405x552.jpg,,Invierno,Multicolor,Bohemio,Floral,Corazon,Sin mangas,Tirantes,Poliamida,$340.91,700
https://www.shein.com.mx/Minami-Backless-Lantern-Sleeve-Ruffle-Dress-p-14304450.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/07/19/16582087858c75a4e5cf13a9cf1ad444a8fc6b5526_thumbnail_405x552.jpg,,Verano,Blanco,Sexy,Generico,Corazon,Manga larga,A línea,Poliuretano,$490.00,100
https://www.shein.com.mx/SHEIN-Priv-Frill-Trim-Gigot-Sleeve-Ruched-Mesh-Overlay-Dress-p-24645810.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/10/16/c2/16974233615b983c57dcb967baa7d12627998125ec_thumbnail_405x552.jpg,,Primavera,Verde,Elegante,Generico,Recto,Manga larga,Ajustado,Poliamida,$212.00,100
https://www.shein.com.mx/Double-Crazy-Tropical-Print-Drawstring-Peekaboo-Bardot-Dress-p-1058193.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/05/24/1653386145572309a8c259a7771ff92a6a16e88e00_thumbnail_405x552.jpg,,Verano,Rojo,Bohemio,Floral,Recto,Manga corta,A línea,Tela tricotada,$348.00,80
https://www.shein.com.mx/SHEIN-LUNE-Floral-Print-Scoop-Neck-Tee-Dress-p-17374235.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/06/06/1686059069d876b9813191f5e4e1cfd7bf646898ce_thumbnail_405x552.jpg,,Invierno,Negro,Bohemio,Floral,Redondo,Manga media,Generico,Algodón,$229.00,10
https://www.shein.com.mx/Solid-Guipure-Lace-Bodycon-Dress-p-25428961.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/09/23/f5/1695441618ffbd4833b030b58413bd6753e748b93f_thumbnail_405x552.jpg,,Otoño,Azul,Elegante,Generico,Redondo,Sin mangas,Ajustado,Algodón,$418.20,60
https://www.shein.com.mx/SHEIN-EZwear-Drop-Shoulder-Cut-Out-Tee-Dress-p-10900711.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/06/24/1656047983fa398642685547707c707b52c71c6423_thumbnail_405x552.jpg,,Otoño,Gris,Casual,Generico,Redondo,Manga media,Camisa,Algodón,$331.00,40
https://www.shein.com.mx/SHEIN-VCAY-Allover-Plants-Print-Ruffle-Trim-Smock-Dress-p-15542686.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/05/03/16830796841af3267690f2d6305be4c97d997f6130_thumbnail_405x552.jpg,,Invierno,Amarillo,Bohemio,Floral,Redondo,Manga capa,Holgado,Tela tricotada,$204.00,100
https://www.shein.com.mx/DAZY-Striped-Print-Drop-Shoulder-Tee-Dress-p-14054808.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/03/22/1679454256cc9f7b59475809708c043a5bb4a43793_thumbnail_405x552.jpg,,Verano,Blanco,Casual,Geometrico,Redondo,Manga media,Holgado,Algodón,$250.00,40
https://www.shein.com.mx/SHEIN-MOD-Draped-Collar-Solid-Double-Layer-Ruffle-Hem-Halter-Neck-Ruched-Dress-p-23558078.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/09/22/e1/1695362669ef69a60a342184278594badd5e4205d5_thumbnail_405x552.jpg,,Primavera,Cafe,Casual,Generico,Alzado,Sin mangas,A línea,Poliuretano,$220.22,200
https://www.shein.com.mx/SHEIN-Clasi-Ruffle-Sleeve-Notched-Neck-Tunic-Dress-p-10401468.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/05/06/1651816869084e6df6c76dabbd773b59a3cc2d0a53_thumbnail_405x552.jpg,,Invierno,Amarillo,Casual,Generico,V,Manga capa,Natural,Algodón,$218.00,100
https://www.shein.com.mx/Dazy-Designer-Solid-Mock-Neck-Bodycon-Dress-p-25684281.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/11/25/88/1700895830d4c327347a6fd889190e13926c395aca_thumbnail_405x552.jpg,,Verano,Negro,Sexy,Generico,Alzado,Manga larga,Ajustado,Algodón,$243.20,100
https://www.shein.com.mx/SHEIN-EZwear-Star-Print-Mesh-Bodycon-Dress-p-14288989.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/03/29/16800685042da5a73a95a4fc236f1898fb6a247003_thumbnail_405x552.jpg,,Primavera,Negro,Casual,Geometrico,Redondo,Manga corta,Ajustado,Algodón,$232.14,12
https://www.shein.com.mx/SHEIN-VCAY-Allover-Print-Tie-Backless-Cami-Dress-p-18628103.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/06/30/16880909465534970544d04e22169040f147b4cc73_thumbnail_405x552.jpg,,Invierno,Rosa,Sexy,Generico,V,Sin mangas,Tirantes,Tela tricotada,$419.20,40
https://www.shein.com.mx/SHEIN-SXY-Summer-Black-Slit-Thigh-Deep-V-Neck-Tight-Coquettish-Dress-p-8446162.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/01/13/1642050143b03afef89a60b257fcf21f08191acfe2_thumbnail_405x552.jpg,,Primavera,Negro,Sexy,Generico,V,Sin mangas,Natural,Algodón,$332.00,400
https://www.shein.com.mx/SHEIN-Priv-One-Shoulder-Ruched-Bodycon-Dress-p-16529220.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/05/23/1684806454dc480a7b7cc8e7694fd7ea607046ed00_thumbnail_405x552.jpg,,Verano,Rosa,Sexy,Generico,Asimetrico,Sin mangas,Ajustado,Viscosa,$159.12,11
https://www.shein.com.mx/Surplice-Neck-Butterfly-Sleeve-Split-Thigh-Chiffon-Dress-p-14722808.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/04/11/1681195818b41997a8e49ed1d95278facce905c8f0_thumbnail_405x552.jpg,,Invierno,Morado,Fiesta,Generico,V,Manga corta,A línea,Algodón,$763.00,10
https://www.shein.com.mx/SHEIN-Modely-Ditsy-Floral-Puff-Sleeve-Shirt-Dress-p-2736988.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2021/06/01/162254155111315c30afa3aca5c2a33a95aa661235_thumbnail_405x552.jpg,,Primavera,Multicolor,Elegante,Floral,Camisero,Manga media,Camisa,Poliuretano,$477.00,400
https://www.shein.com.mx/SHEIN-VCAY-Ruffle-Hem-Tie-Dye-Cami-Dress-p-2497713.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2021/05/07/162034898486ff84072b9eeb038bdb534a2068b5ba_thumbnail_405x552.jpg,,Primavera,Azul,Bohemio,Combinado,V,Sin mangas,Natural,Algodón,$517.44,30
https://www.shein.com.mx/SHEIN-LUNE-Women-s-Round-Neck-Striped-Comfortable-Casual-Dress-With-Waist-Tie-And-Side-Slits-p-28073515.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/12/22/b4/170323212969276b3a7b9c828f41904472971e2a22_thumbnail_405x552.jpg,,Verano,Blanco,Casual,Geometrico,Redondo,Manga media,Natural,Poliamida,$162.00,100
https://www.shein.com.mx/SHEIN-Mulvari-Floral-Print-Cut-Out-Front-Puff-Sleeve-Organza-Overlay-Dress-Without-Belt-p-15026235.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/04/19/1681896909cd7757a7eb1d7daa7b14731bcffab484_thumbnail_405x552.jpg,,Invierno,Negro,Elegante,Floral,Alzado,Manga corta,A línea,Poliamida,$518.00,100
https://www.shein.com.mx/PARTHEA-Puff-Sleeve-Tie-Front-Off-Shoulder-Slit-Thigh-Dress-p-11175284.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/08/12/166027021788d7cf019bc77f0e27e908f92954f936_thumbnail_405x552.jpg,,Verano,Rosa,Elegante,Generico,Recto,Manga corta,A línea,Poliuretano,$473.00,100
https://www.shein.com.mx/SHEIN-EZwear-Ladies-Solid-Color-Ribbed-Knit-Side-Slit-Dress-p-28783317.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2024/01/08/6e/1704703697ec1a5e2a20c923acf7654ca6e1842586_thumbnail_405x552.jpg,,Primavera,Rosa,Casual,Generico,Redondo,Manga corta,A línea,Poliuretano,$197.00,100
https://www.shein.com.mx/SHEIN-VCAY-Women-s-Vacation-Style-Flutter-Sleeve-Printed-Dress-p-26655190.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/12/05/0b/17017413767df29bb057ca53d30f0feb34678d1b79_thumbnail_405x552.jpg,,Verano,Multicolor,Bohemio,Floral,Redondo,Manga capa,Natural,Elastano,$221.00,90
https://www.shein.com.mx/Allover-Print-Puff-Sleeve-A-line-Dress-p-6579597.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2021/12/14/16394773458cbcdbec8ed63036d2a09ff4f6970eaa_thumbnail_405x552.jpg,,Otoño,Azul,Bohemio,Geometrico,V,Manga corta,A línea,Algodón,$267.00,100
https://www.shein.com.mx/SHEIN-MOD-Gingham-Print-Fold-Pleated-Detail-Cami-Dress-p-24656050.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/10/25/4e/1698206487be5283b0027a22cf4ec598be05dd8add_thumbnail_405x552.jpg,,Otoño,Rosa,Casual,Geometrico,Recto,Sin mangas,Tirantes,Algodón,$274.48,100
https://www.shein.com.mx/SHEIN-Priv-Button-Detail-Wrap-Dress-p-4655852.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2021/10/12/16340186470eeabe248519a4d2e27bf91260fb0ae5_thumbnail_405x552.jpg,,Primavera,Negro,Elegante,Generico,V,Manga larga,Ajustado,Poliuretano,$301.00,500
https://www.shein.com.mx/SHEIN-LUNE-Striped-Print-Belted-Dress-p-18390892.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/06/27/1687840069ec73e31d249bd717512449a9269d8de6_thumbnail_405x552.jpg,,Primavera,Blanco,Casual,Geometrico,Redondo,Manga capa,Ajustado,Algodón,$283.00,200
https://www.shein.com.mx/SHEIN-Priv-Solid-Button-Front-Shirt-Dress-p-19623238.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/07/17/1689566679cd6d136e07989b4793eb66f7fd854bfa_thumbnail_405x552.jpg,,Otoño,Negro,Casual,Generico,Camisero,Manga corta,Camisa,Viscosa,$290.00,100
https://www.shein.com.mx/SHEIN-SXY-Split-Hem-Straps-Neck-Dress-p-5385757.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2021/11/11/1636636274285801c1d2c386fcc719cbe15b581fa1_thumbnail_405x552.jpg,,Invierno,Negro,Fiesta,Generico,Recto,Sin mangas,Natural,Viscosa,$217.60,200
https://www.shein.com.mx/SHEIN-Clasi-Leopard-Print-Notched-Neckline-Curved-Hem-Dress-Without-Belt-p-15343551.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/04/27/16825655027076f5c638aec8eb9f60cfd8a0d44799_thumbnail_405x552.jpg,,Otoño,Cafe,Casual,Combinado,V,Manga capa,Generico,Poliuretano,$226.40,700
https://www.shein.com.mx/MIUSOL-Ruffle-Trim-Midi-Fitted-Dress-p-1381901.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2020/07/06/1594021478996a37a31ea285cd79269e950fa5b02e_thumbnail_405x552.jpg,,Otoño,Rojo,Elegante,Generico,Redondo,Manga capa,Ajustado,Elastano,$512.00,90
https://www.shein.com.mx/SHEIN-VCAY-Ruffle-Hem-Solid-Dress-p-9712691.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/01/22/16428469444906e912ca10416bdfbf009014dc2bbc_thumbnail_405x552.jpg,,Invierno,Blanco,Casual,Generico,Redondo,Manga corta,A línea,Algodón,$284.00,100
https://www.shein.com.mx/SHEIN-Frenchy-Ditsy-Floral-Print-V-Neck-Dress-p-16498919.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/05/22/168474162902ead1db8f601c8a249b9f1e1bdd475f_thumbnail_405x552.jpg,,Otoño,Blanco,Bohemio,Floral,V,Manga corta,A línea,Poliamida,$281.00,100
https://www.shein.com.mx/SHEIN-Unity-Leaf-Print-Notch-Neck-Tunic-Dress-p-21710792.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/08/19/c7/16924189899b48c9e799fd4c6029d2d54bd240027c_thumbnail_405x552.jpg,,Primavera,Multicolor,Casual,Floral,V,Manga capa,Generico,Poliamida,$225.00,100
https://www.shein.com.mx/SHEIN-EZwear-Khaki-Brushed-Fabric-Turtleneck-Ribbed-Knit-Longline-Dress-p-25739622.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/11/01/db/16988049688bb2bf25afd46f88f4d6da4ff6ad6f19_thumbnail_405x552.jpg,,Primavera,Cafe,Casual,Generico,Alzado,Manga larga,A línea,Algodón,$244.50,100
https://www.shein.com.mx/SHEIN-VCAY-Ditsy-Floral-Off-Shoulder-Shirred-Dress-p-2302219.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2021/05/26/16220067198666e0ee1a0c660d83532858367e9574_thumbnail_405x552.jpg,,Primavera,Naranja,Bohemio,Floral,Recto,Manga corta,A línea,Poliuretano,$249.00,200
https://www.shein.com.mx/SHEIN-MOD-Floral-Print-Tie-Shoulder-Ruffle-Hem-Dress-p-12715873.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/01/31/16751064875a69d7bb3a97337b4246380d88203919_thumbnail_405x552.jpg,,Primavera,Multicolor,Bohemio,Floral,Corazon,Sin mangas,Tirantes,Elastano,$306.00,200
https://www.shein.com.mx/SHEIN-Clasi-Women-s-Solid-Color-Twist-Knot-And-Slit-Design-Bodycon-Dress-p-28748076.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2024/01/05/8c/170445731166649c2a72f429cc01da8729e837a472_thumbnail_405x552.jpg,,Verano,Cafe,Casual,Generico,Redondo,Manga corta,Ajustado,Tela tricotada,$206.00,20
https://www.shein.com.mx/SHEIN-EZwear-Striped-Print-Drawstring-Side-Split-Thigh-Dress-p-19621672.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/07/17/1689572634b24b0db8772028cc093ff5e2e50b8beb_thumbnail_405x552.jpg,,Otoño,Blanco,Casual,Geometrico,Redondo,Sin mangas,Ajustado,Poliuretano,$188.34,700
https://www.shein.com.mx/SHEIN-Priv-Graphic-Print-Cami-Long-Summer-Dress-p-16265685.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/05/17/16843250165fc20ec3490d478124506b7f1e03e23e_thumbnail_405x552.jpg,,Primavera,Blanco,Elegante,Combinado,Corazon,Sin mangas,Natural,Poliuretano,$217.91,500
https://www.shein.com.mx/MOTF-PREMIUM-BELTED-SLEEVELESS-WRAP-DRESS-p-25936520.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/11/05/d6/16991139996699397c33b31771e79cbff58ce0049d_thumbnail_405x552.jpg,,Otoño,Rosa,Fiesta,Generico,V,Sin mangas,A línea,Poliamida,$735.00,40
https://www.shein.com.mx/SHEIN-EZwear-Flap-Detail-Fold-Pleated-Shirt-Dress-p-19525712.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/07/14/16893149103ed0e7a345fe838d6d342be6ff8edc43_thumbnail_405x552.jpg,,Invierno,Cafe,Casual,Generico,Camisero,Manga corta,Camisa,Elastano,$284.80,60
https://www.shein.com.mx/SHEIN-Frenchy-Square-Neck-Split-Thigh-Dress-p-16874456.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/05/29/16853314163703627bd5b6ae89225aac0421c9057a_thumbnail_405x552.jpg,,Invierno,Rosa,Casual,Generico,Recto,Manga corta,Ajustado,Algodón,$238.00,400
https://www.shein.com.mx/SHEIN-VCAY-Eyelet-Embroidery-Ruffle-Hem-Smock-Dress-p-22820038.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https:http://img.ltwebstatic.com/images3_pi/2023/11/14/53/16999524509cb77c3b3f6bca0bae2acf400f69a385_thumbnail_405x552.jpg,,Verano,Verde,Bohemio,Generico,Redondo,Manga corta,Holgado,Algodón,$422.00,100
